3449	 1	 1.3026528e9
6170	 14	 1.497744e9
2681	 14	 1.5043968e9
5713	 16	 1.3028256e9
5713	 15	 1.292544e9
5713	 14	 1.3220064e9
557	 11	 1.5056064e9
3832	 5	 1.3418784e9
5713	 11	 1.3214016e9
5713	 11	 1.3087008e9
5713	 11	 1.2937536e9
5713	 8	 1.2874464e9
5713	 5	 1.2948768e9
5713	 11	 1.2937536e9
3122	 11	 1.385424e9
3122	 11	 1.356912e9
8256	 11	 1.5088032e9
1729	 11	 1.2949632e9
5561	 16	 1.4326848e9
8049	 11	 1.3679712e9
2152	 1	 1.509408e9
9045	 15	 1.473552e9
4616	 1	 1.3458528e9
4443	 13	 1.3523328e9
8964	 5	 1.2150432e9
2608	 11	 1.4790816e9
8396	 16	 1.314576e9
7387	 8	 1.3611456e9
8427	 11	 1.4200704e9
1843	 11	 1.245888e9
9162	 5	 1.334016e9
9162	 5	 1.3421376e9
9162	 11	 1.334448e9
9162	 11	 1.3343616e9
101	 11	 1.5001632e9
169	 8	 1.4520384e9
2578	 11	 1.4384736e9
2417	 1	 1.2057984e9
5125	 11	 1.4762304e9
9879	 11	 1.4171328e9
8482	 5	 1.3425696e9
5437	 7	 1.3434336e9
7499	 11	 1.4211072e9
1736	 5	 1.3255488e9
9852	 11	 1.4332896e9
9852	 11	 1.3221792e9
9852	 11	 1.3221792e9
6480	 11	 1.4953248e9
8529	 11	 1.3571712e9
7108	 11	 1.2197088e9
3292	 15	 1.5110496e9
7564	 5	 1.3462848e9
6186	 11	 1.3397184e9
5236	 11	 1.2114144e9
5295	 11	 1.512432e9
7906	 6	 1.4116896e9
9884	 15	 1.4495328e9
4470	 7	 1.210032e9
2091	 11	 1.2900384e9
2685	 11	 1.4190336e9
2956	 4	 1.452384e9
2278	 7	 1.3557888e9
5160	 11	 1.3932e9
4116	 5	 1.2310272e9
4116	 11	 1.2310272e9
5160	 5	 1.397088e9
8592	 5	 1.4391648e9
623	 11	 1.4020128e9
1759	 5	 1.2220416e9
640	 5	 1.3958784e9
640	 11	 1.4985216e9
9178	 14	 1.2153024e9
9178	 11	 1.2976416e9
9178	 15	 1.286496e9
1345	 11	 1.3757472e9
1345	 11	 1.3769568e9
6184	 15	 1.4045184e9
43	 15	 1.457568e9
8943	 14	 1.50984e9
2953	 7	 1.4457312e9
6319	 5	 1.2341376e9
9082	 4	 1.4259456e9
6544	 16	 1.3679712e9
2838	 15	 1.458864e9
3645	 11	 1.210032e9
1464	 11	 1.5093216e9
3639	 11	 1.3954464e9
4494	 5	 1.3013568e9
586	 6	 1.4148e9
586	 15	 1.4665536e9
1452	 11	 1.4447808e9
3135	 11	 1.3721184e9
9142	 4	 1.4233536e9
5062	 11	 1.465776e9
7198	 5	 1.20096e9
4726	 15	 1.3902624e9
5802	 16	 1.4452992e9
578	 5	 1.34784e9
6137	 11	 1.3431744e9
1037	 15	 1.420416e9
4404	 15	 1.3316832e9
3947	 11	 1.4574816e9
3901	 5	 1.3086144e9
3878	 11	 1.365984e9
7342	 11	 1.4110848e9
6005	 6	 1.505952e9
6005	 5	 1.4014944e9
3109	 11	 1.3735008e9
7890	 12	 1.4727744e9
3440	 6	 1.3934592e9
5952	 7	 1.4409792e9
828	 11	 1.3798944e9
4305	 4	 1.3900896e9
5505	 11	 1.4269824e9
1400	 11	 1.4513472e9
9522	 7	 1.4802048e9
9793	 16	 1.332288e9
6014	 11	 1.3643424e9
5639	 15	 1.3569984e9
3313	 11	 1.339632e9
248	 3	 1.365984e9
7973	 11	 1.3785984e9
8378	 15	 1.4905728e9
9677	 11	 1.3398912e9
2312	 1	 1.4262048e9
4824	 15	 1.3507776e9
6904	 11	 1.2554784e9
6531	 16	 1.508976e9
6136	 11	 1.4019264e9
6400	 11	 1.3384224e9
1916	 7	 1.4935104e9
4959	 11	 1.3989024e9
231	 14	 1.3473216e9
231	 11	 1.3440384e9
5931	 5	 1.4613696e9
4105	 8	 1.2756096e9
3095	 15	 1.3851648e9
7368	 16	 1.4138496e9
7288	 1	 1.3857696e9
8040	 11	 1.2003552e9
8040	 11	 1.2007008e9
9115	 5	 1.251936e9
9115	 15	 1.2767328e9
2249	 5	 1.33704e9
8791	 11	 1.4961888e9
6662	 11	 1.3121568e9
6997	 11	 1.266192e9
4499	 5	 1.2716352e9
7555	 6	 1.3440384e9
2167	 11	 1.389312e9
5836	 11	 1.3200192e9
1516	 16	 1.3134528e9
3969	 11	 1.322784e9
3969	 15	 1.260144e9
2253	 11	 1.3460256e9
1604	 1	 1.2324096e9
6438	 11	 1.3211424e9
1472	 14	 1.5039648e9
6092	 6	 1.3587264e9
7222	 16	 1.4904e9
7222	 11	 1.3516416e9
4742	 16	 1.5100128e9
8387	 11	 1.1874816e9
8387	 5	 1.2819168e9
7427	 11	 1.4192928e9
9072	 5	 1.3954464e9
8881	 5	 1.3916448e9
7367	 11	 1.2935808e9
5212	 1	 1.4736384e9
7669	 11	 1.30032e9
6665	 5	 1.284336e9
4649	 6	 1.3696128e9
2382	 5	 1.4016672e9
2282	 6	 1.4664672e9
814	 14	 1.2841632e9
6306	 15	 1.4110848e9
1049	 5	 1.404864e9
1049	 11	 1.4363136e9
1068	 11	 1.454976e9
364	 15	 1.3575168e9
9326	 5	 1.2541824e9
8390	 11	 1.5097536e9
7703	 11	 1.291248e9
6572	 8	 1.3457664e9
6558	 11	 1.4291424e9
9987	 11	 1.4484096e9
2830	 6	 1.445472e9
4167	 5	 1.2992832e9
4167	 11	 1.3032576e9
5770	 5	 1.5037056e9
6767	 11	 1.4082336e9
5075	 5	 1.5014592e9
1651	 4	 1.4939424e9
3196	 11	 1.44072e9
5364	 5	 1.2416544e9
9948	 11	 1.219104e9
4200	 5	 1.4887584e9
1640	 15	 1.414368e9
9247	 5	 1.4002848e9
9617	 11	 1.3373856e9
9617	 11	 1.3712544e9
9674	 5	 1.4452128e9
86	 16	 1.4497056e9
5321	 11	 1.2729312e9
7447	 11	 1.4902272e9
3514	 11	 1.3346208e9
892	 15	 1.4484096e9
9191	 5	 1.3929408e9
9191	 11	 1.3928544e9
8565	 11	 1.3886208e9
8687	 5	 1.2922848e9
8922	 11	 1.5078528e9
9662	 11	 1.4149728e9
7382	 11	 1.2953952e9
3563	 11	 1.1787552e9
1772	 11	 1.3761792e9
6746	 11	 1.3967424e9
8893	 12	 1.4540256e9
1772	 11	 1.3821408e9
1772	 11	 1.5126048e9
3298	 7	 1.394064e9
2180	 11	 1.3112064e9
7836	 15	 1.4361408e9
2700	 11	 1.3782528e9
5543	 14	 1.315008e9
1392	 5	 1.2246336e9
2950	 6	 1.4663808e9
6143	 11	 1.4671584e9
6143	 11	 1.4671584e9
864	 11	 1.5049152e9
4414	 15	 1.4796864e9
4979	 5	 1.1916288e9
4979	 5	 1.1916288e9
776	 5	 1.3042944e9
9453	 16	 1.478736e9
4385	 11	 1.4512608e9
3671	 15	 1.4518656e9
4351	 16	 1.346976e9
2831	 5	 1.389744e9
2043	 15	 1.50768e9
9699	 6	 1.2604032e9
413	 11	 1.2816576e9
2620	 11	 1.4473728e9
6826	 11	 1.4815008e9
7378	 16	 1.3931136e9
9514	 8	 1.4887584e9
3645	 11	 1.2983328e9
3645	 5	 1.210032e9
6987	 16	 1.4172192e9
580	 4	 1.4974848e9
4120	 14	 1.5099264e9
5930	 15	 1.3104288e9
2793	 16	 1.5129504e9
2417	 5	 1.2057984e9
4955	 11	 1.3834368e9
2080	 11	 1.5062976e9
7897	 11	 1.2326688e9
7897	 11	 1.4201568e9
4275	 5	 1.3203648e9
9702	 15	 1.4628384e9
7082	 11	 1.3401504e9
719	 5	 1.3142304e9
5617	 11	 1.2975552e9
5617	 11	 1.310256e9
80	 11	 1.4176512e9
5617	 11	 1.29816e9
5617	 16	 1.290384e9
5617	 11	 1.391472e9
5617	 11	 1.4105664e9
5617	 6	 1.4391648e9
5617	 11	 1.2910752e9
5617	 11	 1.4019264e9
5617	 11	 1.4421888e9
9908	 15	 1.3728096e9
9908	 11	 1.374624e9
9908	 11	 1.374624e9
1911	 11	 1.364256e9
1911	 11	 1.3643424e9
5617	 11	 1.3036896e9
5617	 11	 1.290384e9
5617	 6	 1.4397696e9
5617	 5	 1.3151808e9
5617	 14	 1.3908672e9
1088	 7	 1.49472e9
7876	 11	 1.3428288e9
5041	 11	 1.2691296e9
5617	 11	 1.3018752e9
5617	 11	 1.4434848e9
5617	 11	 1.300752e9
5617	 5	 1.31328e9
5617	 11	 1.3052448e9
5617	 11	 1.4785632e9
6424	 14	 1.4904864e9
5617	 9	 1.4240448e9
5978	 5	 1.4093568e9
1049	 11	 1.4047776e9
8584	 5	 1.3026528e9
7224	 6	 1.4181696e9
9740	 11	 1.5083712e9
6574	 16	 1.471824e9
7855	 1	 1.2192768e9
8490	 4	 1.5045696e9
1303	 15	 1.2984192e9
1303	 15	 1.4815008e9
4374	 14	 1.3309056e9
5174	 5	 1.4552352e9
4608	 11	 1.3395456e9
7913	 16	 1.3514688e9
7913	 11	 1.3514688e9
3089	 14	 1.29168e9
6612	 11	 1.4097024e9
97	 11	 1.3231296e9
5960	 11	 1.4721696e9
6311	 14	 1.4991264e9
6591	 5	 1.2665376e9
4152	 11	 1.3368672e9
9615	 15	 1.3666752e9
7193	 5	 1.1755584e9
3874	 15	 1.3935456e9
6618	 5	 1.3859424e9
3888	 5	 1.3900032e9
1077	 6	 1.508544e9
3503	 11	 1.3557888e9
4331	 15	 1.3233888e9
4047	 1	 1.2128832e9
4047	 11	 1.1989728e9
4047	 11	 1.199664e9
1377	 15	 1.4114304e9
3255	 11	 1.2892608e9
3255	 11	 1.293408e9
1714	 7	 1.4581728e9
9799	 5	 1.3277952e9
3782	 11	 1.4594688e9
5257	 15	 1.4929056e9
9998	 16	 1.290384e9
9018	 7	 1.3289184e9
264	 11	 1.28088e9
8079	 5	 1.3553568e9
8079	 16	 1.3553568e9
1238	 11	 1.2530592e9
8633	 15	 1.327968e9
8633	 5	 1.2811392e9
9019	 8	 1.45584e9
3861	 4	 1.4831424e9
4771	 11	 1.4254272e9
2849	 7	 1.411344e9
9906	 6	 1.4175648e9
7969	 11	 1.3389408e9
8899	 11	 1.4599008e9
2569	 6	 1.4954112e9
8292	 11	 1.3284e9
4419	 11	 1.3918176e9
4419	 5	 1.3881024e9
7988	 12	 1.4678496e9
7330	 11	 1.4688864e9
472	 5	 1.2227328e9
6135	 15	 1.3140576e9
4653	 11	 1.3729824e9
194	 7	 1.3268448e9
8939	 11	 1.4613696e9
5134	 5	 1.3142304e9
4036	 5	 1.470096e9
1473	 11	 1.3641696e9
4756	 4	 1.4426208e9
5302	 11	 1.34568e9
5302	 11	 1.34568e9
2019	 16	 1.3981248e9
1742	 5	 1.4276736e9
1742	 11	 1.4202432e9
2256	 11	 1.3042944e9
1898	 16	 1.3186368e9
7686	 11	 1.4783904e9
4500	 7	 1.5041376e9
9191	 11	 1.3930272e9
6230	 4	 1.3912992e9
1178	 11	 1.3075776e9
7814	 11	 1.4252544e9
7618	 8	 1.4834016e9
5274	 11	 1.2638592e9
5274	 11	 1.2638592e9
7279	 16	 1.4249088e9
6038	 5	 1.1821248e9
6375	 5	 1.2823488e9
1760	 15	 1.3150944e9
7985	 4	 1.5103584e9
5946	 1	 1.2680928e9
2625	 11	 1.2747456e9
1453	 7	 1.4530752e9
4862	 11	 1.3207104e9
8504	 11	 1.511136e9
5239	 15	 1.2914208e9
5239	 5	 1.2711168e9
5239	 11	 1.2742272e9
100	 11	 1.3887072e9
1672	 10	 1.4438304e9
6968	 11	 1.3393728e9
2318	 15	 1.3785984e9
7971	 5	 1.2626496e9
3599	 5	 1.2890016e9
3599	 8	 1.2871008e9
3669	 11	 1.4362272e9
6525	 15	 1.3434336e9
1269	 8	 1.2315456e9
9639	 6	 1.5088896e9
8508	 11	 1.290384e9
6899	 11	 1.2814848e9
2856	 14	 1.45368e9
9752	 12	 1.507248e9
3812	 11	 1.5056928e9
1575	 11	 1.2688704e9
471	 8	 1.3647744e9
1745	 11	 1.2172896e9
7220	 11	 1.3704768e9
7220	 11	 1.3850784e9
2844	 6	 1.511136e9
8430	 11	 1.3484448e9
7794	 11	 1.4122944e9
4918	 11	 1.4065056e9
7225	 12	 1.3256352e9
2107	 1	 1.4935968e9
1587	 11	 1.471824e9
3838	 15	 1.508976e9
5405	 11	 1.4967072e9
5588	 11	 1.4256e9
8936	 7	 1.365552e9
6556	 1	 1.1999232e9
3260	 5	 1.4248224e9
419	 4	 1.4686272e9
4858	 11	 1.4396832e9
9268	 5	 1.31544e9
1636	 11	 1.4328576e9
3209	 5	 1.3031712e9
2020	 11	 1.379376e9
6052	 10	 1.4386464e9
2498	 15	 1.505088e9
7119	 5	 1.3224384e9
2556	 1	 1.2987648e9
4343	 11	 1.410912e9
232	 11	 1.3600224e9
7829	 5	 1.3906944e9
7829	 5	 1.3906944e9
8298	 7	 1.3379904e9
4453	 15	 1.3418784e9
6580	 11	 1.364256e9
7912	 4	 1.4703552e9
9922	 11	 1.4522112e9
385	 15	 1.5044832e9
4013	 11	 1.4654304e9
3163	 16	 1.2701664e9
4153	 11	 1.4935104e9
4584	 11	 1.2209184e9
6066	 11	 1.377648e9
7875	 5	 1.2829536e9
8277	 5	 1.34568e9
9089	 5	 1.2331008e9
8935	 5	 1.385856e9
5883	 5	 1.394496e9
5420	 15	 1.413072e9
4817	 11	 1.2096864e9
4817	 11	 1.2096864e9
4817	 5	 1.210464e9
4817	 11	 1.2053664e9
4817	 6	 1.210464e9
4817	 1	 1.21392e9
3800	 11	 1.3408416e9
6529	 5	 1.2082176e9
1034	 15	 1.5019776e9
7275	 16	 1.4923872e9
5093	 5	 1.4017536e9
736	 5	 1.2759552e9
736	 5	 1.2759552e9
338	 15	 1.477872e9
655	 16	 1.448928e9
2924	 11	 1.4168736e9
9320	 5	 1.2073536e9
7702	 11	 1.4686272e9
8436	 11	 1.2724128e9
7604	 15	 1.4673312e9
9079	 11	 1.487376e9
2941	 5	 1.1736576e9
6401	 11	 1.3235616e9
6401	 11	 1.3235616e9
2017	 12	 1.4248224e9
5182	 12	 1.4452128e9
4047	 11	 1.1988864e9
4047	 11	 1.199664e9
4047	 11	 1.1988864e9
3403	 14	 1.34568e9
7401	 6	 1.3169952e9
144	 11	 1.3686624e9
4309	 11	 1.3518144e9
9682	 5	 1.3492224e9
7046	 11	 1.2719808e9
3979	 11	 1.2736224e9
5097	 5	 1.2498624e9
3242	 11	 1.458432e9
9709	 11	 1.372896e9
3242	 12	 1.4827104e9
3242	 8	 1.478304e9
3242	 16	 1.4542848e9
6366	 11	 1.3518144e9
6366	 11	 1.3790304e9
1923	 6	 1.4935104e9
3242	 11	 1.4516928e9
3242	 15	 1.4836608e9
1279	 5	 1.1973312e9
3183	 11	 1.3312512e9
9703	 14	 1.353024e9
6071	 5	 1.2788928e9
8424	 6	 1.4369184e9
9694	 4	 1.4904e9
3242	 11	 1.469232e9
3051	 11	 1.3436064e9
3051	 12	 1.3436064e9
3051	 11	 1.3436064e9
3051	 3	 1.3436064e9
3051	 11	 1.3436064e9
3051	 11	 1.3436064e9
7118	 5	 1.2604032e9
4835	 11	 1.404864e9
3194	 5	 1.199664e9
1253	 11	 1.2511584e9
4302	 11	 1.3938048e9
7579	 11	 1.3475808e9
3620	 4	 1.489968e9
9382	 11	 1.4200704e9
805	 16	 1.3788576e9
5210	 11	 1.42344e9
8446	 5	 1.459728e9
6046	 11	 1.3583808e9
6317	 11	 1.5106176e9
6317	 11	 1.5054336e9
3538	 11	 1.4287968e9
6017	 5	 1.2763008e9
1632	 11	 1.263168e9
9166	 10	 1.3760928e9
6024	 5	 1.3796352e9
4637	 16	 1.3787712e9
6466	 5	 1.2923712e9
6905	 11	 1.342656e9
1303	 11	 1.296432e9
5670	 7	 1.1289888e9
6692	 5	 1.3129344e9
3275	 11	 1.4297472e9
7626	 16	 1.2736224e9
7626	 11	 1.2952224e9
7626	 11	 1.2953952e9
9445	 11	 1.3303872e9
2717	 5	 1.2456288e9
1602	 11	 1.1532672e9
1602	 1	 1.2106368e9
9828	 11	 1.4490144e9
5259	 16	 1.4331168e9
8051	 5	 1.2931488e9
8051	 5	 1.2931488e9
6328	 11	 1.3430016e9
4664	 11	 1.3925952e9
9521	 15	 1.330128e9
9521	 15	 1.3362624e9
3914	 11	 1.2607488e9
3914	 11	 1.2607488e9
57	 16	 1.413072e9
8804	 7	 1.3959648e9
266	 6	 1.4897088e9
3549	 11	 1.3058496e9
6058	 16	 1.3385952e9
8925	 11	 1.2508128e9
2064	 11	 1.3861152e9
2064	 11	 1.3295232e9
2064	 11	 1.2172032e9
8031	 1	 1.3406688e9
8031	 5	 1.3406688e9
1169	 15	 1.2636e9
1169	 5	 1.2743136e9
8596	 5	 1.1769408e9
798	 11	 1.3636512e9
4297	 11	 1.4373504e9
4297	 11	 1.3769568e9
3471	 11	 1.3311648e9
7761	 5	 1.3770432e9
9212	 6	 1.3961376e9
9440	 5	 1.325808e9
5530	 12	 1.459728e9
3629	 11	 1.4209344e9
60	 1	 1.251504e9
896	 12	 1.423872e9
5430	 1	 1.3976928e9
8152	 4	 1.4266368e9
6669	 5	 1.3048992e9
4514	 11	 1.439424e9
1372	 11	 1.2986784e9
2236	 11	 1.3332384e9
8145	 11	 1.5118272e9
8145	 11	 1.512e9
6553	 10	 1.3069728e9
4192	 11	 1.4854752e9
850	 15	 1.5095808e9
124	 15	 1.5074208e9
3469	 5	 1.2857184e9
3571	 4	 1.3986432e9
4178	 1	 1.2365568e9
4614	 11	 1.462752e9
2908	 11	 1.504224e9
3611	 5	 1.3989888e9
9335	 15	 1.3951872e9
6843	 11	 1.359936e9
9629	 8	 1.4733792e9
2786	 7	 1.4993856e9
2786	 11	 1.4805504e9
53	 7	 1.3375584e9
8835	 11	 1.4116896e9
5675	 11	 1.5103584e9
6983	 13	 1.3699584e9
18	 11	 1.4027904e9
8839	 16	 1.4741568e9
8403	 1	 1.218672e9
8403	 5	 1.2185856e9
2770	 14	 1.3639104e9
4809	 15	 1.3286592e9
7851	 11	 1.2655872e9
3593	 11	 1.4050368e9
8399	 11	 1.2698208e9
91	 1	 1.2963456e9
91	 11	 1.2963456e9
9391	 1	 1.2626496e9
9391	 5	 1.2626496e9
8425	 4	 1.4993856e9
5464	 16	 1.4611968e9
2206	 11	 1.329264e9
12	 11	 1.3411872e9
7024	 5	 1.4179104e9
5229	 4	 1.4551488e9
6303	 14	 1.2965184e9
412	 5	 1.3146624e9
802	 1	 1.173744e9
9601	 16	 1.3961376e9
9601	 11	 1.2092544e9
9601	 14	 1.385856e9
9601	 11	 1.4565312e9
815	 4	 1.4989536e9
3057	 6	 1.4287968e9
9759	 4	 1.4777856e9
3161	 10	 1.3715136e9
6271	 11	 1.5015456e9
1190	 11	 1.4443488e9
8940	 15	 1.35216e9
1613	 11	 1.5013728e9
2611	 16	 1.30032e9
2611	 14	 1.5051744e9
6856	 11	 1.3433472e9
4019	 5	 1.340928e9
3574	 10	 1.3993344e9
8114	 16	 1.297296e9
6261	 11	 1.3160448e9
6261	 11	 1.28736e9
9824	 12	 1.3329792e9
6333	 11	 1.4308704e9
6333	 11	 1.4552352e9
6333	 11	 1.4498784e9
9686	 11	 1.2053664e9
8089	 7	 1.3511232e9
9173	 7	 1.5088896e9
6343	 16	 1.3013568e9
8434	 6	 1.3813632e9
1965	 5	 1.3073184e9
591	 15	 1.3263264e9
9224	 4	 1.465344e9
1019	 11	 1.4278464e9
4259	 11	 1.305504e9
4967	 7	 1.3818816e9
9500	 8	 1.3502592e9
7345	 11	 1.3468032e9
2867	 11	 1.3028256e9
7178	 9	 1.4766624e9
7161	 11	 1.2533184e9
2195	 1	 1.210896e9
2195	 5	 1.2019968e9
8064	 4	 1.4667264e9
8630	 11	 1.3747104e9
7968	 11	 1.2851136e9
7968	 11	 1.2851136e9
4577	 5	 1.2710304e9
8558	 7	 1.4894496e9
3094	 5	 1.207872e9
3094	 11	 1.207872e9
804	 11	 1.384992e9
5284	 5	 1.356912e9
906	 11	 1.4972256e9
1100	 11	 1.4382144e9
1100	 11	 1.4615424e9
5827	 11	 1.474416e9
4579	 5	 1.2639456e9
4579	 11	 1.2639456e9
4867	 11	 1.2280032e9
1316	 13	 1.381104e9
9370	 5	 1.2794112e9
7152	 11	 1.3073184e9
9990	 4	 1.5021504e9
6689	 11	 1.2534048e9
515	 11	 1.510272e9
8445	 11	 1.3722048e9
7052	 11	 1.326672e9
6349	 4	 1.4786496e9
521	 5	 1.261872e9
6570	 11	 1.3328064e9
672	 7	 1.1774592e9
4650	 8	 1.3965696e9
9581	 7	 1.2541824e9
3952	 14	 1.5045696e9
6340	 11	 1.4931648e9
1329	 11	 1.2451968e9
8577	 10	 1.3960512e9
1215	 14	 1.4401152e9
8413	 11	 1.1619936e9
8413	 11	 1.1619936e9
8413	 11	 1.1610432e9
4349	 11	 1.3182912e9
4349	 5	 1.3182912e9
4349	 11	 1.3540608e9
5913	 10	 1.3580352e9
7284	 5	 1.3745376e9
9260	 11	 1.3571712e9
898	 11	 1.443312e9
4965	 11	 1.3006656e9
4965	 15	 1.3006656e9
8540	 15	 1.4405472e9
8072	 11	 1.3389408e9
8072	 11	 1.3389408e9
5830	 10	 1.450656e9
6707	 16	 1.3924224e9
670	 11	 1.36296e9
928	 5	 1.203552e9
928	 11	 1.211328e9
6950	 11	 1.4434848e9
3634	 5	 1.4167872e9
4173	 4	 1.468368e9
3158	 13	 1.3933728e9
3315	 11	 1.4451264e9
3315	 11	 1.4451264e9
6099	 4	 1.4137632e9
6099	 4	 1.421712e9
2324	 11	 1.3315968e9
2199	 11	 1.5036192e9
1974	 11	 1.3209696e9
1354	 1	 1.2801888e9
9310	 6	 1.251936e9
7385	 11	 1.3628736e9
7371	 11	 1.5062112e9
9289	 11	 1.4391648e9
3737	 6	 1.4555808e9
2931	 11	 1.3430016e9
5463	 11	 1.2710304e9
8250	 8	 1.4651712e9
1692	 11	 1.477008e9
9731	 5	 1.2846816e9
1530	 5	 1.3242528e9
7749	 11	 1.3548384e9
2675	 11	 1.2952224e9
8770	 11	 1.4248224e9
1112	 5	 1.2725856e9
9054	 5	 1.2763008e9
6956	 11	 1.3431744e9
2151	 11	 1.335312e9
8505	 11	 1.4453856e9
678	 11	 1.309392e9
6953	 15	 1.3510368e9
3814	 5	 1.312848e9
8097	 15	 1.3758336e9
8097	 11	 1.39968e9
9140	 11	 1.3092192e9
8097	 15	 1.2689568e9
8097	 16	 1.27224e9
8097	 11	 1.3081824e9
8097	 11	 1.3466304e9
3126	 6	 1.3601952e9
8158	 15	 1.4582592e9
8097	 11	 1.3627008e9
913	 11	 1.1993184e9
9636	 11	 1.3458528e9
3628	 7	 1.3998528e9
7287	 1	 1.2998016e9
4382	 11	 1.3151808e9
8879	 5	 1.2771648e9
8879	 15	 1.3468896e9
8879	 16	 1.2771648e9
8879	 6	 1.2701664e9
8879	 11	 1.2617856e9
6166	 11	 1.37592e9
355	 11	 1.4530752e9
632	 7	 1.187568e9
2477	 5	 1.3198464e9
4092	 11	 1.4190336e9
4513	 11	 1.4202432e9
704	 11	 1.2699936e9
1120	 11	 1.3015296e9
5612	 11	 1.3904352e9
6981	 11	 1.4187744e9
4394	 5	 1.241136e9
5804	 14	 1.3156128e9
7637	 11	 1.2941856e9
2274	 11	 1.4965344e9
8749	 6	 1.4956704e9
3877	 11	 1.3135392e9
3364	 5	 1.2482208e9
7621	 11	 1.30896e9
7621	 11	 1.2910752e9
7621	 12	 1.2813984e9
7621	 4	 1.4797728e9
7621	 15	 1.4188608e9
7088	 14	 1.4747616e9
884	 16	 1.3687488e9
4941	 11	 1.1721888e9
9093	 7	 1.4573088e9
3202	 11	 1.3885344e9
5458	 4	 1.495584e9
6761	 5	 1.3800672e9
1362	 13	 1.3857696e9
7758	 4	 1.4386464e9
5584	 10	 1.4313888e9
866	 11	 1.4832288e9
7798	 5	 1.3270176e9
631	 16	 1.2818304e9
9496	 1	 1.4455584e9
5175	 11	 1.4121216e9
3478	 1	 1.2352608e9
9769	 5	 1.412208e9
938	 11	 1.3058496e9
3711	 11	 1.3198464e9
9022	 5	 1.2350016e9
3712	 11	 1.2439008e9
3712	 5	 1.2439008e9
2936	 15	 1.3310784e9
4177	 4	 1.4534208e9
527	 11	 1.469664e9
8760	 11	 1.5109632e9
7271	 11	 1.3334976e9
3087	 11	 1.4370048e9
3705	 5	 1.337472e9
5945	 16	 1.3824864e9
757	 14	 1.4932512e9
744	 11	 1.23768e9
9457	 11	 1.5015456e9
5105	 11	 1.3525056e9
4879	 5	 1.199232e9
2294	 12	 1.5107904e9
1524	 16	 1.4358816e9
1524	 6	 1.4370912e9
7181	 5	 1.2148704e9
8979	 11	 1.3099104e9
7981	 12	 1.3714272e9
7981	 15	 1.3714272e9
7981	 11	 1.3714272e9
8579	 15	 1.461888e9
2197	 7	 1.3981248e9
2197	 5	 1.3455936e9
2197	 7	 1.344384e9
2197	 7	 1.344384e9
1857	 7	 1.504224e9
812	 11	 1.3545792e9
3308	 5	 1.229472e9
2500	 15	 1.3423968e9
4223	 6	 1.3378176e9
7927	 11	 1.2894336e9
3763	 8	 1.330128e9
8476	 11	 1.3468032e9
5993	 5	 1.2794976e9
5993	 5	 1.2979872e9
5993	 5	 1.2794976e9
7060	 15	 1.4085792e9
5440	 5	 1.2651552e9
6934	 5	 1.3418784e9
6934	 11	 1.3385088e9
4830	 11	 1.4789088e9
3886	 11	 1.3382496e9
2317	 4	 1.4002848e9
6303	 11	 1.2203136e9
5234	 5	 1.2223008e9
6888	 5	 1.4055552e9
8925	 11	 1.2646368e9
